charger_id,timestamp,voltage,temperature,session_duration,error_code,charger_condition,days_since_maintenance,location,weather,failed
1499,2026-04-07,234.0,68.4,30,2,H,38,Islamabad,Clear,0
1500,2026-04-01,233.2,49.6,10,0,L,149,Karachi,Hot,1
1501,2026-04-03,235.5,70.8,13,2,H,66,Islamabad,Clear,1
1502,2026-03-16,235.5,69.0,31,1,M,36,Islamabad,Humid,0
1503,2026-03-18,232.5,61.1,10,2,H,101,Karachi,Rain,1
1504,2026-03-29,232.0,51.4,20,2,H,24,Karachi,Humid,0
1505,2026-03-20,233.8,51.4,10,0,L,180,Karachi,Hot,1
1506,2026-04-05,235.5,70.8,13,2,H,66,Lahore,Hot,1
1507,2026-03-26,225.8,38.7,22,1,M,180,Karachi,Hot,1
1508,2026-04-12,233.8,60.5,10,0,L,180,Islamabad,Clear,1
1509,2026-04-01,235.5,70.8,13,2,H,66,Karachi,Humid,1
1510,2026-04-10,231.0,61.1,18,1,M,166,Islamabad,Rain,1
1511,2026-04-03,231.5,62.9,32,0,L,121,Lahore,Humid,0
1512,2026-03-18,235.2,69.0,14,1,M,180,Islamabad,Rain,1
1513,2026-04-13,235.8,62.9,26,2,H,23,Islamabad,Humid,0
1514,2026-03-15,224.2,26.0,27,0,L,51,Karachi,Hot,0
1515,2026-03-29,228.2,37.5,29,0,L,89,Karachi,Rain,0
1516,2026-04-13,238.2,72.0,42,1,M,80,Islamabad,Humid,0
1517,2026-04-01,230.5,41.2,24,2,H,40,Karachi,Clear,1
1518,2026-03-28,233.0,62.3,18,0,L,34,Lahore,Clear,1
1519,2026-03-17,225.2,36.9,32,1,M,132,Lahore,Humid,0
1520,2026-04-12,238.8,72.6,10,2,H,161,Karachi,Hot,1
1521,2026-03-29,226.5,32.1,26,1,M,180,Lahore,Rain,1
1522,2026-04-10,235.0,68.4,31,0,L,180,Karachi,Humid,0
1523,2026-03-19,227.0,37.5,100,1,M,86,Islamabad,Clear,1
1524,2026-04-10,231.5,52.0,41,1,M,0,Islamabad,Rain,0
1525,2026-04-07,224.5,35.7,40,0,L,21,Lahore,Clear,0
1526,2026-04-05,229.8,50.2,20,1,M,82,Karachi,Clear,0
1527,2026-03-17,225.2,29.7,35,2,H,180,Karachi,Humid,1
1528,2026-04-05,236.2,70.2,17,2,H,112,Lahore,Clear,1
1529,2026-03-21,232.2,58.1,11,1,M,75,Islamabad,Rain,1
1530,2026-03-20,233.0,62.3,17,2,H,130,Lahore,Hot,1
1531,2026-04-09,228.2,43.6,31,0,L,180,Islamabad,Humid,1
1532,2026-04-05,239.5,73.8,24,0,L,100,Karachi,Rain,0
1533,2026-03-15,238.8,72.0,22,1,M,180,Islamabad,Humid,1
1534,2026-04-02,227.2,32.1,31,0,L,14,Lahore,Clear,0
1535,2026-03-21,226.5,32.7,35,1,M,18,Karachi,Clear,0
1536,2026-03-18,226.8,44.2,34,1,M,180,Lahore,Rain,1
1537,2026-03-26,225.0,36.3,20,0,L,180,Lahore,Rain,0
1538,2026-04-03,234.8,69.6,37,1,M,134,Islamabad,Hot,0
1539,2026-04-06,236.0,64.1,10,0,L,0,Lahore,Rain,1
1540,2026-04-08,231.2,62.9,15,0,L,168,Islamabad,Rain,1
1541,2026-04-13,229.0,44.8,17,0,L,116,Karachi,Humid,0
1542,2026-04-10,231.8,42.4,17,0,L,180,Islamabad,Clear,1
1543,2026-04-12,235.0,50.2,17,1,M,180,Karachi,Rain,1
1544,2026-04-12,226.2,41.8,17,1,M,30,Islamabad,Hot,1
1545,2026-04-01,227.0,35.7,93,2,H,126,Lahore,Rain,0
1546,2026-03-23,229.8,47.8,16,1,M,20,Islamabad,Clear,0
1547,2026-04-02,232.5,56.9,17,1,M,92,Islamabad,Rain,1
1548,2026-04-05,235.2,69.0,14,1,M,180,Karachi,Humid,1
1549,2026-03-18,226.0,32.1,41,0,L,180,Lahore,Clear,1
1550,2026-03-15,233.5,64.7,10,1,M,125,Islamabad,Rain,1
1551,2026-03-23,232.0,64.7,68,1,M,180,Lahore,Humid,0
1552,2026-04-10,232.2,60.5,14,2,H,180,Islamabad,Clear,0
1553,2026-03-29,236.5,69.0,48,0,L,67,Islamabad,Rain,0
1554,2026-04-05,228.2,46.0,10,1,M,120,Lahore,Humid,0
1555,2026-03-22,230.5,51.4,14,1,M,124,Islamabad,Hot,0
1556,2026-03-29,232.0,59.3,28,2,H,141,Lahore,Humid,0
1557,2026-03-29,232.8,64.7,10,2,H,25,Islamabad,Hot,1
1558,2026-04-01,226.5,36.3,16,0,L,180,Karachi,Rain,1
1559,2026-03-21,228.0,33.9,23,1,M,180,Lahore,Humid,0
1560,2026-04-05,232.2,59.3,100,0,L,124,Islamabad,Hot,1
1561,2026-04-01,224.8,37.5,31,0,L,180,Islamabad,Clear,1
1562,2026-03-30,230.8,56.3,39,1,M,180,Karachi,Humid,0
1563,2026-03-16,228.5,36.3,36,2,H,65,Lahore,Rain,0
1564,2026-03-18,230.8,61.1,16,1,M,6,Islamabad,Clear,1
1565,2026-04-03,233.0,59.9,22,1,M,20,Karachi,Hot,1
1566,2026-03-30,230.0,47.2,23,0,L,101,Islamabad,Humid,0
1567,2026-03-17,232.2,50.8,34,1,M,16,Lahore,Humid,0
1568,2026-04-07,228.8,46.6,49,1,M,179,Islamabad,Rain,1
1569,2026-04-13,229.2,52.6,39,1,M,52,Islamabad,Clear,0
1570,2026-04-06,234.5,64.1,43,2,H,180,Islamabad,Humid,1
1571,2026-03-16,232.5,62.9,16,0,L,155,Islamabad,Humid,1
1572,2026-03-17,235.0,69.0,10,0,L,51,Karachi,Clear,1
1573,2026-04-09,225.0,27.9,19,2,H,100,Karachi,Humid,1
1574,2026-04-08,232.0,53.2,21,1,M,141,Lahore,Clear,0
1575,2026-04-12,234.8,50.2,23,2,H,8,Karachi,Clear,0
1576,2026-03-19,230.5,41.2,24,2,H,40,Karachi,Clear,1
1577,2026-03-16,231.5,42.4,10,1,M,111,Lahore,Rain,1
1578,2026-04-02,235.5,70.8,13,2,H,66,Karachi,Clear,1
1579,2026-04-07,230.2,51.4,13,2,H,159,Karachi,Clear,1
1580,2026-04-03,226.0,31.5,14,1,M,180,Lahore,Hot,1
1581,2026-04-13,231.0,58.1,49,0,L,14,Lahore,Hot,0
1582,2026-03-16,230.5,50.2,19,2,H,180,Lahore,Rain,1
1583,2026-03-16,231.2,59.3,100,0,L,180,Islamabad,Clear,1
1584,2026-04-05,234.2,53.2,12,0,L,18,Islamabad,Hot,1
1585,2026-04-07,233.0,60.5,18,0,L,180,Lahore,Hot,1
1586,2026-04-06,227.8,44.2,44,2,H,180,Lahore,Humid,0
1588,2026-04-03,230.5,51.4,20,2,H,180,Islamabad,Hot,1
1589,2026-04-01,231.5,62.9,17,1,M,161,Islamabad,Rain,1
1590,2026-04-08,230.0,40.5,42,1,M,8,Karachi,Humid,0
1591,2026-04-03,233.0,63.5,16,2,H,101,Karachi,Humid,1
1592,2026-04-08,234.2,61.7,88,0,L,31,Lahore,Clear,0
1593,2026-04-04,227.8,43.0,12,0,L,20,Islamabad,Clear,1
1594,2026-03-28,233.8,65.9,13,1,M,180,Islamabad,Humid,1
1595,2026-04-11,233.2,59.9,23,1,M,51,Islamabad,Rain,0
1596,2026-03-29,235.2,69.0,11,0,L,180,Lahore,Clear,1
1597,2026-03-26,231.2,43.0,23,0,L,154,Karachi,Clear,0
1598,2026-03-25,234.5,62.3,32,2,H,47,Lahore,Humid,0
1599,2026-03-25,232.2,61.7,14,1,M,134,Karachi,Humid,1
1600,2026-04-13,229.0,47.2,46,1,M,180,Karachi,Clear,0
1601,2026-03-21,226.0,38.7,17,0,L,94,Lahore,Hot,0
1602,2026-03-26,234.8,49.6,22,1,M,82,Karachi,Clear,0
1603,2026-03-30,225.8,38.1,26,1,M,180,Karachi,Hot,0
1604,2026-03-19,229.2,52.0,27,0,L,180,Islamabad,Humid,0
1605,2026-03-16,233.0,65.3,11,0,L,40,Karachi,Hot,1
1606,2026-04-05,231.2,64.1,96,1,M,94,Lahore,Rain,0
1607,2026-03-30,230.8,52.0,34,1,M,100,Lahore,Humid,0
1608,2026-04-06,226.2,36.9,22,1,M,19,Karachi,Clear,1
1609,2026-04-13,225.5,29.7,19,1,M,144,Islamabad,Clear,0
1610,2026-03-29,232.2,61.7,14,1,M,134,Islamabad,Humid,1
1611,2026-03-25,235.2,68.4,61,2,H,44,Karachi,Humid,0
1612,2026-04-12,233.0,64.1,13,0,L,154,Karachi,Rain,1
1614,2026-03-20,228.8,44.8,31,2,H,180,Karachi,Clear,0
1615,2026-03-27,233.2,59.9,10,2,H,137,Islamabad,Rain,0
1616,2026-04-13,231.8,52.0,20,0,L,114,Karachi,Clear,0
1617,2026-04-02,231.5,62.9,17,1,M,161,Lahore,Hot,1
1618,2026-03-24,230.2,50.8,21,2,H,138,Lahore,Humid,0
1619,2026-04-07,232.0,64.7,25,0,L,180,Lahore,Hot,1
1620,2026-04-02,223.8,26.0,12,1,M,24,Lahore,Clear,1
1621,2026-04-13,238.8,72.6,10,2,H,161,Lahore,Hot,1
1622,2026-03-19,235.5,70.8,13,2,H,66,Karachi,Hot,1
1623,2026-04-08,225.8,32.7,40,1,M,180,Karachi,Clear,0
1624,2026-04-10,229.8,39.9,25,2,H,16,Karachi,Clear,0
1625,2026-04-04,237.5,71.4,29,1,M,175,Karachi,Humid,0
1626,2026-03-21,228.2,35.1,14,0,L,6,Lahore,Hot,0
1627,2026-03-25,233.0,58.7,20,0,L,180,Islamabad,Rain,1
1628,2026-03-28,235.2,62.3,16,1,M,119,Karachi,Rain,1
1629,2026-04-06,225.2,29.7,35,2,H,180,Islamabad,Clear,1
1630,2026-04-04,226.5,36.3,20,0,L,180,Karachi,Clear,1
1631,2026-03-30,229.8,52.6,80,1,M,180,Karachi,Hot,1
1632,2026-04-01,230.2,41.2,40,0,L,131,Islamabad,Clear,0
1633,2026-04-04,235.8,63.5,32,1,M,174,Lahore,Rain,0
1634,2026-04-06,227.2,41.8,20,0,L,79,Karachi,Humid,0
1635,2026-04-06,237.2,67.1,31,0,L,138,Karachi,Humid,0
1636,2026-03-18,234.8,51.4,55,0,L,94,Karachi,Hot,0
1637,2026-03-15,231.8,59.9,17,1,M,73,Islamabad,Humid,1
1638,2026-04-05,232.5,61.1,17,1,M,180,Lahore,Clear,1
1639,2026-04-12,233.0,62.3,54,1,M,137,Islamabad,Clear,0
1640,2026-03-29,229.8,50.8,23,0,L,180,Islamabad,Clear,0
1641,2026-03-28,229.2,45.4,19,0,L,180,Lahore,Clear,1
1642,2026-04-02,230.0,40.5,50,2,H,74,Islamabad,Hot,0
1643,2026-04-10,233.8,67.7,28,2,H,20,Lahore,Humid,0
1644,2026-03-19,225.2,29.7,20,0,L,180,Karachi,Rain,1
1645,2026-03-18,228.5,43.6,14,0,L,180,Lahore,Humid,1
1646,2026-03-27,226.2,39.3,10,0,L,42,Karachi,Clear,1
1647,2026-04-01,232.2,55.7,26,2,H,114,Islamabad,Rain,0
1648,2026-03-26,230.5,50.2,19,2,H,180,Islamabad,Hot,1
1649,2026-04-06,229.0,51.4,17,0,L,180,Karachi,Clear,0
1650,2026-04-13,235.0,52.6,90,1,M,180,Islamabad,Clear,1
1651,2026-04-04,226.5,33.3,23,0,L,180,Lahore,Rain,0
1652,2026-03-29,229.0,44.8,34,2,H,39,Karachi,Hot,0
1653,2026-04-13,232.5,55.1,100,1,M,100,Islamabad,Rain,1
1654,2026-04-06,228.2,33.9,16,2,H,46,Karachi,Hot,0
1655,2026-03-23,227.8,36.9,61,1,M,147,Lahore,Clear,0
1656,2026-03-18,232.8,47.2,26,1,M,156,Lahore,Humid,0
1657,2026-03-19,227.5,44.8,25,0,L,134,Islamabad,Clear,1
1658,2026-03-23,226.2,41.8,17,1,M,30,Lahore,Humid,1
1659,2026-03-27,229.5,39.9,38,1,M,70,Karachi,Humid,0
1660,2026-03-24,237.2,70.2,50,0,L,160,Lahore,Hot,0
1661,2026-04-10,234.5,63.5,29,2,H,180,Karachi,Rain,0
1662,2026-03-30,221.2,22.4,26,2,H,151,Karachi,Hot,0
1663,2026-04-13,224.5,26.6,20,2,H,94,Lahore,Clear,0
1664,2026-03-27,227.0,43.6,17,0,L,74,Islamabad,Rain,0
1665,2026-03-18,229.5,47.2,25,1,M,153,Lahore,Humid,0
1666,2026-04-04,234.5,64.1,43,2,H,180,Karachi,Humid,1
1667,2026-03-27,230.2,58.7,10,1,M,111,Karachi,Clear,1
1668,2026-04-04,226.2,38.1,27,0,L,71,Lahore,Rain,0
1669,2026-03-22,226.0,38.7,17,0,L,94,Islamabad,Clear,0
1670,2026-03-27,231.8,64.7,11,2,H,20,Islamabad,Clear,1
1671,2026-03-29,232.2,61.7,16,1,M,126,Karachi,Hot,1
1672,2026-04-03,227.8,36.3,29,0,L,179,Karachi,Clear,0
1673,2026-04-03,233.5,51.4,10,1,M,180,Islamabad,Rain,1
1674,2026-03-27,230.2,60.5,10,2,H,147,Lahore,Clear,1
1675,2026-04-06,234.5,64.1,43,2,H,180,Karachi,Rain,1
1676,2026-04-10,238.2,73.8,24,2,H,23,Karachi,Humid,0
1677,2026-03-19,230.5,41.2,24,2,H,40,Islamabad,Clear,1
1678,2026-04-05,230.5,50.8,100,2,H,81,Lahore,Rain,1
1679,2026-04-05,225.2,29.7,35,2,H,180,Islamabad,Humid,1
1680,2026-04-11,228.5,46.0,39,2,H,0,Lahore,Rain,0
1681,2026-03-20,229.2,33.3,16,0,L,137,Lahore,Humid,0
1682,2026-04-13,236.8,64.7,28,0,L,180,Lahore,Hot,1
1683,2026-04-09,228.0,35.1,45,2,H,180,Karachi,Clear,0
1684,2026-03-19,231.2,62.9,20,0,L,175,Islamabad,Clear,0
1685,2026-03-27,226.5,43.0,32,2,H,40,Islamabad,Humid,0
1686,2026-04-12,229.8,33.3,11,0,L,0,Lahore,Hot,0
1687,2026-03-19,232.8,62.3,18,0,L,22,Karachi,Rain,1
1688,2026-04-08,230.5,41.2,24,2,H,40,Karachi,Hot,1
1689,2026-03-27,233.2,55.1,37,0,L,180,Islamabad,Rain,0
1690,2026-04-07,231.2,41.8,90,1,M,98,Karachi,Rain,0
1691,2026-04-03,223.0,24.8,34,2,H,33,Karachi,Clear,0
1692,2026-04-06,225.0,36.9,100,0,L,125,Lahore,Humid,1
1693,2026-03-22,231.8,43.6,19,1,M,76,Karachi,Clear,0
1694,2026-04-11,234.8,51.4,31,2,H,10,Lahore,Clear,0
1695,2026-03-23,235.5,70.8,13,2,H,66,Islamabad,Clear,1
1696,2026-04-04,229.5,50.8,35,2,H,131,Karachi,Rain,0
1697,2026-04-02,227.5,36.3,30,2,H,5,Islamabad,Clear,0
1698,2026-04-12,236.5,65.3,10,1,M,180,Islamabad,Rain,1
1699,2026-04-03,234.5,49.6,30,0,L,17,Karachi,Humid,0
1700,2026-03-29,232.8,53.8,51,0,L,14,Karachi,Rain,0
1701,2026-04-09,222.0,23.0,44,1,M,101,Islamabad,Rain,0
1702,2026-04-05,225.0,27.9,19,2,H,100,Karachi,Hot,1
1703,2026-03-24,233.0,63.5,16,2,H,101,Lahore,Clear,1
1704,2026-03-25,226.2,30.9,59,2,H,128,Lahore,Clear,0
1705,2026-03-19,227.5,44.2,10,1,M,180,Karachi,Clear,0
1706,2026-03-23,233.8,60.5,10,0,L,180,Islamabad,Clear,1
1707,2026-04-12,235.2,69.0,20,0,L,180,Karachi,Hot,1
1708,2026-03-25,231.2,62.9,14,0,L,106,Karachi,Hot,1
1709,2026-04-10,230.2,51.4,13,2,H,159,Islamabad,Hot,1
1710,2026-04-13,232.5,56.9,17,1,M,92,Islamabad,Hot,1
1711,2026-04-02,225.8,31.5,28,0,L,162,Lahore,Clear,0
1712,2026-03-16,232.5,61.1,10,2,H,101,Islamabad,Rain,1
1713,2026-03-20,221.2,21.8,23,0,L,124,Lahore,Humid,0
1714,2026-04-12,235.0,69.0,79,2,H,53,Islamabad,Hot,0
1715,2026-04-06,233.5,54.5,10,0,L,177,Karachi,Rain,1
1716,2026-04-04,231.0,62.3,16,0,L,36,Lahore,Hot,1
1717,2026-03-15,235.8,53.2,25,1,M,180,Lahore,Clear,0
1718,2026-03-17,225.0,36.9,100,0,L,125,Lahore,Clear,1
1719,2026-03-17,231.0,40.5,20,1,M,64,Karachi,Rain,1
1720,2026-04-11,233.0,65.3,11,0,L,40,Karachi,Rain,1
1721,2026-03-28,226.5,32.1,26,1,M,180,Karachi,Rain,1
1722,2026-04-03,234.0,59.3,35,0,L,61,Karachi,Clear,0
1723,2026-04-13,232.0,60.5,37,1,M,143,Karachi,Clear,0
1724,2026-04-09,227.5,38.7,22,1,M,119,Lahore,Humid,1
1725,2026-04-05,230.5,50.2,19,2,H,180,Karachi,Rain,1
1726,2026-03-19,236.5,70.8,17,0,L,98,Lahore,Humid,0
1727,2026-03-31,233.2,64.1,17,0,L,93,Karachi,Hot,1
1728,2026-03-29,233.2,59.9,100,0,L,31,Islamabad,Humid,1
1729,2026-03-20,228.0,33.3,34,1,M,12,Lahore,Hot,0
1730,2026-03-28,233.2,66.5,16,0,L,115,Islamabad,Hot,1
1731,2026-03-28,230.2,51.4,13,2,H,159,Lahore,Humid,1
1732,2026-04-08,229.0,39.3,49,1,M,118,Islamabad,Rain,0
1733,2026-04-10,229.8,41.2,24,0,L,104,Karachi,Hot,0
1734,2026-03-31,231.8,52.0,26,0,L,120,Karachi,Rain,0
1735,2026-03-22,235.0,50.2,17,1,M,180,Karachi,Clear,1
1736,2026-03-22,235.2,69.0,17,0,L,180,Lahore,Hot,1
1737,2026-04-02,235.0,50.2,17,1,M,180,Islamabad,Clear,1
1738,2026-04-12,230.5,41.2,24,2,H,40,Karachi,Humid,1
1739,2026-03-23,227.0,32.1,33,0,L,140,Islamabad,Rain,0
1740,2026-03-25,233.5,61.7,23,2,H,101,Islamabad,Humid,0
1741,2026-03-27,225.0,27.9,19,2,H,100,Karachi,Hot,1
1742,2026-03-27,229.2,52.0,35,2,H,24,Karachi,Clear,0
1743,2026-04-10,233.0,62.3,17,2,H,130,Islamabad,Hot,1
1744,2026-04-07,227.2,32.1,10,0,L,180,Karachi,Humid,0
1745,2026-04-02,234.5,64.1,24,0,L,169,Karachi,Rain,1
1746,2026-04-09,234.8,69.6,16,0,L,62,Karachi,Rain,1
1747,2026-04-04,228.5,44.2,35,2,H,120,Lahore,Hot,0
1748,2026-04-02,234.2,50.2,35,1,M,99,Islamabad,Hot,0
1749,2026-03-19,227.0,41.2,25,0,L,83,Islamabad,Clear,0
1750,2026-03-30,235.0,62.3,45,0,L,180,Lahore,Humid,0
1751,2026-03-23,224.2,35.7,40,2,H,180,Islamabad,Hot,1
1752,2026-04-11,223.8,26.0,12,1,M,24,Karachi,Clear,1
1753,2026-04-03,227.2,41.2,53,0,L,59,Islamabad,Hot,0
1754,2026-04-05,233.2,62.3,13,0,L,154,Karachi,Rain,0
1755,2026-03-17,231.8,54.5,31,2,H,86,Lahore,Clear,0
1756,2026-04-02,236.8,65.3,21,2,H,180,Karachi,Clear,1
1757,2026-03-19,233.8,57.5,50,0,L,39,Islamabad,Hot,0
1758,2026-03-22,231.0,41.8,46,1,M,172,Islamabad,Humid,0
1759,2026-03-28,232.2,56.3,31,0,L,47,Islamabad,Rain,0
1760,2026-04-07,228.8,46.6,49,1,M,179,Lahore,Humid,1
1761,2026-03-17,233.2,59.9,14,2,H,111,Lahore,Clear,0
1762,2026-04-07,233.0,62.3,17,2,H,130,Islamabad,Humid,1
1763,2026-03-27,233.2,64.1,13,1,M,111,Karachi,Clear,1
1764,2026-03-25,238.0,69.6,10,0,L,113,Lahore,Humid,0
1765,2026-04-12,232.5,61.1,16,1,M,180,Islamabad,Hot,1
1766,2026-03-22,236.2,69.0,14,0,L,52,Islamabad,Humid,1
1767,2026-04-02,236.5,52.6,47,2,H,81,Lahore,Clear,0
1768,2026-03-24,230.2,60.5,10,2,H,147,Lahore,Rain,1
1769,2026-04-12,231.0,61.1,18,1,M,166,Lahore,Rain,1
1770,2026-04-09,232.8,50.8,15,0,L,146,Karachi,Rain,0
1771,2026-04-01,228.5,44.2,35,2,H,120,Karachi,Clear,0
1772,2026-04-09,233.2,64.1,13,1,M,111,Islamabad,Humid,1
1773,2026-04-01,233.0,62.3,17,2,H,130,Lahore,Rain,1
1774,2026-04-08,231.5,59.3,14,0,L,64,Karachi,Rain,1
1775,2026-03-21,232.5,55.1,17,1,M,111,Lahore,Rain,0
1776,2026-03-30,227.0,34.5,17,0,L,180,Islamabad,Hot,1
1777,2026-03-20,236.8,52.6,26,2,H,74,Karachi,Clear,0
1778,2026-03-30,228.5,38.1,41,0,L,180,Karachi,Clear,0
1779,2026-03-30,225.5,37.5,23,0,L,141,Karachi,Clear,0
1780,2026-04-06,234.0,66.5,17,0,L,146,Islamabad,Clear,1
1781,2026-04-07,224.8,35.7,41,1,M,64,Lahore,Clear,0
1782,2026-04-11,226.8,36.9,23,0,L,103,Karachi,Hot,0
1783,2026-03-15,231.0,52.6,28,1,M,162,Islamabad,Humid,0
1784,2026-04-07,229.0,46.6,20,1,M,180,Lahore,Hot,1
1785,2026-04-02,224.8,35.7,32,1,M,37,Islamabad,Rain,0
1786,2026-03-17,226.5,39.3,24,1,M,5,Lahore,Hot,0
1787,2026-03-20,224.2,35.7,40,2,H,180,Islamabad,Clear,1
1788,2026-03-18,230.0,60.5,19,1,M,142,Lahore,Hot,1
1789,2026-03-18,231.5,50.2,16,0,L,180,Karachi,Clear,1
1790,2026-03-18,230.2,58.7,10,1,M,111,Lahore,Hot,1
1791,2026-03-24,230.5,51.4,20,2,H,180,Islamabad,Clear,1
1792,2026-03-23,233.8,67.7,28,2,H,20,Islamabad,Rain,0
1793,2026-03-22,224.2,35.7,40,2,H,180,Lahore,Clear,1
1794,2026-04-02,231.8,42.4,17,0,L,180,Karachi,Hot,1
1795,2026-03-31,236.5,65.3,10,1,M,180,Karachi,Rain,1
1796,2026-03-31,227.2,36.3,25,1,M,165,Lahore,Hot,0
1797,2026-03-15,232.0,57.5,30,1,M,180,Lahore,Rain,0
1798,2026-04-03,231.8,59.9,17,0,L,153,Islamabad,Humid,1
1799,2026-03-28,231.0,61.1,18,1,M,166,Karachi,Humid,1
1800,2026-04-05,229.8,34.5,50,2,H,180,Lahore,Humid,0
1801,2026-04-03,227.0,37.5,100,1,M,86,Karachi,Hot,1
1802,2026-04-10,226.2,32.1,20,0,L,180,Lahore,Hot,1
1803,2026-03-25,226.2,33.3,100,1,M,29,Lahore,Rain,0
1804,2026-03-17,232.5,59.9,31,1,M,70,Karachi,Rain,0
1805,2026-04-07,231.8,63.5,38,1,M,176,Lahore,Rain,0
1806,2026-04-13,232.2,51.4,18,2,H,166,Lahore,Rain,0
1807,2026-03-22,235.2,69.0,49,2,H,175,Islamabad,Clear,0
1808,2026-04-05,228.2,34.5,46,1,M,20,Lahore,Humid,0
1809,2026-04-08,232.5,53.2,14,0,L,180,Lahore,Clear,1
1810,2026-04-11,234.2,69.0,11,1,M,44,Lahore,Clear,1
1811,2026-03-24,227.5,33.9,21,1,M,4,Islamabad,Clear,0
1812,2026-03-31,232.5,61.1,11,0,L,8,Karachi,Clear,1
1813,2026-04-12,235.2,68.4,11,0,L,42,Islamabad,Humid,1
1814,2026-03-22,233.8,65.9,13,1,M,180,Islamabad,Clear,1
1815,2026-04-05,234.5,64.1,43,2,H,180,Karachi,Rain,1
1816,2026-03-15,235.5,52.0,17,0,L,180,Islamabad,Hot,1
1817,2026-04-03,230.8,52.0,29,1,M,127,Karachi,Rain,0
1818,2026-04-04,232.8,60.5,25,1,M,17,Islamabad,Hot,0
1819,2026-03-21,238.8,72.6,10,2,H,161,Karachi,Rain,1
1820,2026-04-07,235.5,70.8,13,2,H,66,Lahore,Rain,1
1821,2026-03-23,233.5,56.3,24,1,M,137,Islamabad,Hot,0
1822,2026-04-11,230.5,59.3,13,1,M,180,Islamabad,Humid,1
1823,2026-03-26,235.8,70.8,100,1,M,71,Islamabad,Clear,1
1824,2026-04-05,236.2,66.5,10,1,M,122,Islamabad,Rain,1
1825,2026-04-09,237.8,70.2,100,1,M,26,Lahore,Humid,1
1826,2026-03-23,237.0,66.5,31,2,H,163,Islamabad,Clear,0
1827,2026-04-03,231.0,56.9,42,2,H,39,Lahore,Humid,0
1828,2026-04-07,232.2,54.5,29,0,L,180,Lahore,Humid,1
1829,2026-03-17,231.2,42.4,44,2,H,68,Lahore,Clear,0
1830,2026-03-18,231.2,52.6,16,2,H,180,Lahore,Rain,1
1831,2026-03-24,230.5,50.8,100,2,H,81,Karachi,Humid,1
1832,2026-03-18,231.8,60.5,16,0,L,108,Karachi,Rain,1
1833,2026-04-05,227.0,44.2,20,1,M,93,Islamabad,Rain,0
1834,2026-03-23,229.2,36.3,10,1,M,50,Karachi,Rain,0
1835,2026-04-05,226.0,31.5,57,2,H,140,Karachi,Clear,0
1836,2026-03-15,233.8,53.2,29,1,M,87,Islamabad,Hot,0
1837,2026-03-19,229.2,52.0,18,2,H,180,Islamabad,Rain,1
1838,2026-03-23,233.5,55.1,25,0,L,168,Islamabad,Hot,0
1839,2026-03-19,234.2,62.3,17,2,H,86,Karachi,Hot,0
1840,2026-03-20,234.5,64.1,43,2,H,180,Karachi,Humid,1
1841,2026-04-02,235.2,69.0,14,1,M,180,Islamabad,Rain,1
1842,2026-03-22,229.8,50.8,22,2,H,66,Lahore,Rain,0
1843,2026-03-24,233.0,62.9,15,0,L,148,Islamabad,Rain,1
1844,2026-03-25,230.0,34.5,24,2,H,180,Lahore,Hot,0
1845,2026-03-27,234.5,64.1,43,2,H,180,Lahore,Clear,1
1846,2026-04-03,230.2,60.5,10,2,H,147,Islamabad,Hot,1
1847,2026-03-18,231.2,41.8,100,0,L,142,Islamabad,Rain,1
1848,2026-03-25,233.0,63.5,16,2,H,101,Islamabad,Rain,1
1849,2026-03-26,224.2,26.6,100,0,L,180,Karachi,Rain,1
1850,2026-03-19,234.2,47.8,28,1,M,108,Lahore,Hot,0
1851,2026-04-13,224.0,35.1,32,2,H,166,Karachi,Rain,0
1852,2026-03-24,235.0,50.8,31,0,L,170,Karachi,Humid,0
1853,2026-04-08,231.8,60.5,10,1,M,79,Islamabad,Rain,1
1854,2026-04-12,230.2,40.5,16,0,L,180,Karachi,Clear,1
1855,2026-04-07,227.5,32.7,53,2,H,158,Islamabad,Humid,0
1856,2026-03-21,233.0,55.1,10,0,L,10,Lahore,Rain,1
1857,2026-04-04,227.2,41.2,29,1,M,13,Islamabad,Humid,0
1858,2026-03-23,232.0,48.4,36,2,H,137,Karachi,Rain,0
1859,2026-03-23,234.2,69.0,11,1,M,44,Karachi,Clear,1
1860,2026-03-24,234.2,48.4,67,1,M,2,Islamabad,Rain,0
1861,2026-03-24,235.0,61.7,38,1,M,63,Islamabad,Humid,0
1862,2026-03-16,229.5,52.0,33,1,M,93,Karachi,Clear,0
1863,2026-03-18,231.2,42.4,18,0,L,92,Lahore,Hot,1
1864,2026-03-22,225.2,29.7,35,2,H,180,Lahore,Clear,1
1865,2026-04-12,232.5,61.1,17,1,M,180,Islamabad,Clear,1
1866,2026-03-28,225.2,29.7,35,2,H,180,Lahore,Clear,1
1867,2026-03-31,238.8,72.6,10,2,H,161,Karachi,Humid,1
1868,2026-03-27,236.2,70.2,17,2,H,112,Islamabad,Clear,1
1869,2026-04-04,231.2,63.5,11,0,L,86,Karachi,Rain,1
1870,2026-04-07,226.8,32.1,29,0,L,29,Karachi,Clear,0
1871,2026-04-01,233.8,50.2,18,1,M,136,Lahore,Clear,1
1872,2026-04-01,230.2,51.4,13,2,H,159,Islamabad,Rain,1
1873,2026-03-27,231.8,60.5,14,0,L,110,Islamabad,Rain,1
